Polarity,Subjectivity,Positive,Neutral,Negative,Rating
0.34242424242424246,0.5227272727272727,6,3,2,3
0.5005291005291005,0.7357142857142858,9,0,0,5
0.5097222222222222,0.6510101010101011,26,4,3,5
0.4960000000000001,0.6839999999999999,9,0,1,5
0.02692307692307692,0.4790598290598291,3,9,1,1
0.3037037037037037,0.5875000000000001,14,3,1,5
0.33203463203463196,0.5719748505462791,38,4,7,5
0.1349857853589197,0.4815031982942431,34,19,14,5
0.19196428571428575,0.6177380952380953,13,3,4,4
0.3300595238095238,0.5854166666666666,20,4,4,4
0.3891666666666667,0.4747222222222222,10,2,0,5
0.31550324675324676,0.5253246753246753,16,2,4,4
0.21480820105820106,0.556521164021164,9,5,4,5
0.4746031746031747,0.746825396825397,9,0,0,5
0.2458333333333333,0.5389880952380952,10,2,4,4
0.21782219516594511,0.5046784812409811,30,8,10,4
0.32999999999999996,0.6310256410256411,6,2,2,4
0.21167998667998666,0.5523809523809524,16,4,6,5
0.1938706795849653,0.5694908266336839,10,6,5,4
0.3114583333333333,0.6238888888888888,27,6,7,5
0.13293084985190246,0.5425672923567662,55,21,19,4
0.30402031680440766,0.5808884297520662,33,3,8,4
0.08195051160960252,0.443745572609209,7,6,9,3
-0.010416666666666671,0.7000000000000001,3,1,4,2
0.5799873737373737,0.6618055555555554,24,0,0,4
-0.37658730158730164,0.6896825396825396,1,1,7,1
0.21666666666666667,0.6244444444444444,11,1,3,3
0.04940476190476191,0.4642857142857143,2,1,5,3
0.26127023661270243,0.5393316728933168,48,13,12,4
0.26767492711370267,0.5591350826044702,26,9,14,4
0.2814239618406285,0.5857808241141572,36,8,10,4
0.17665079365079364,0.5548571428571426,28,7,10,4
0.4428571428571429,0.5333333333333334,5,2,0,4
0.1349903474903475,0.6583976833976833,22,4,11,2
0.4094638694638695,0.6257342657342657,10,3,0,4
0.11651875901875904,0.4945021645021645,15,7,11,3
0.5069372294372295,0.5612301587301588,18,1,1,5
0.2304218657159833,0.6251039809863341,12,1,4,4
0.35905405405405416,0.6078378378378377,23,9,5,5
0.29994588744588735,0.49664502164502156,15,1,5,3
0.2,0.5642857142857144,8,3,3,4
0.4560481185481186,0.6732975357975357,23,0,3,5
0.2765810276679842,0.6043478260869566,15,4,4,5
0.5666666666666668,0.6583333333333333,4,1,1,5
0.3013605442176871,0.6168367346938776,10,0,4,5
0.45306818181818187,0.7083333333333334,17,2,1,5
0.383887987012987,0.6889880952380952,21,5,2,4
-0.1875,0.5375,2,1,5,1
0.18125000000000002,0.5266666666666667,5,0,5,2
0.1531060606060606,0.5676981351981351,7,1,4,2
0.27941176470588236,0.5401960784313727,10,4,3,4
0.20833333333333334,0.46388888888888885,13,6,5,4
0.46856060606060607,0.6121212121212121,18,3,1,5
0.3561126893939394,0.6037121212121211,22,6,4,5
0.3131818181818182,0.5639393939393939,24,6,5,3
0.39646464646464646,0.5981481481481481,16,1,1,5
0.009693877551020413,0.5489795918367346,5,4,5,2
0.4055555555555556,0.4375,9,2,1,4
0.40625,0.7406250000000001,12,2,2,5
0.43636363636363634,0.6742424242424243,9,1,1,5
0.3753205128205128,0.6164529914529915,18,6,2,5
0.10773809523809526,0.45595238095238105,9,2,3,2
0.2119949494949495,0.5433712121212121,7,2,3,3
0.10454545454545452,0.6130681818181818,4,2,2,4
0.075733137829912,0.5899885956337568,13,11,7,4
0.6750000000000002,0.8166666666666668,6,0,0,4
0.4666666666666666,0.6444444444444445,3,0,0,3
0.2553474595579858,0.5305553656869445,50,11,15,2
0.2583333333333333,0.7227272727272726,16,1,5,4
0.351547619047619,0.6402380952380953,15,3,2,5
0.24671504965622618,0.5279984721161192,14,1,2,4
0.21562500000000004,0.5161458333333334,11,1,4,5
0.25272727272727274,0.4859090909090908,16,3,3,4
0.24259615384615385,0.5322435897435898,18,3,5,4
0.34951530612244897,0.6356462585034013,10,2,2,5
0.17779503105590058,0.4229813664596273,10,8,5,4
0.18076923076923077,0.5846153846153846,8,3,2,4
0.48528911564625854,0.6787414965986394,12,1,1,5
0.2529320987654321,0.5205026455026457,20,3,4,4
0.2746114417989418,0.5403273809523808,49,12,11,4
0.25199579831932767,0.670296451914099,21,4,9,2
0.12199810606060606,0.5490246212121211,16,8,8,3
0.10985497835497839,0.60411544011544,24,10,16,3
0.2922348484848485,0.5113383838383838,13,3,4,5
0.44,0.5927777777777778,11,2,2,4
0.3745238095238095,0.7213756613756613,9,0,0,5
0.20952380952380956,0.511697722567288,16,3,4,4
0.31865079365079363,0.6214285714285713,15,3,3,3
0.20453435453435453,0.5646159396159395,24,6,9,3
-0.010504201680672245,0.4296918767507003,7,4,6,1
0.12091836734693877,0.6455026455026454,11,4,6,2
0.158974358974359,0.532051282051282,6,4,3,2
-0.0036172161172161213,0.4980540293040293,12,4,10,2
0.24469696969696972,0.6386363636363637,7,1,3,3
-0.05,0.5166666666666666,3,2,3,1
0.5930735930735931,0.7652056277056278,12,1,1,5
-0.007365319865319859,0.4384680134680134,10,1,7,1
0.33,0.6783333333333333,8,1,1,4
0.54725,0.6789999999999999,9,0,1,5
-0.08030753968253966,0.47237103174603173,6,6,12,1
0.38055555555555554,0.711111111111111,7,1,1,5
0.07878787878787878,0.5348484848484848,2,1,0,2
0.32327235772357715,0.5672130714813641,31,8,2,5
0.3397222222222222,0.5588888888888889,11,1,3,3
0.3970238095238095,0.47738095238095246,10,2,0,5
0.625,0.75,2,0,0,1
-0.271875,0.603125,2,2,4,1
-0.10844017094017094,0.4413461538461538,4,6,8,2
0.060547619047619045,0.5638253968253968,22,9,19,3
0.25388888888888894,0.5666666666666668,10,3,2,4
0.15838068181818182,0.6039772727272728,10,0,6,3
0.05821428571428573,0.5875661375661376,8,2,5,2
0.22499999999999998,0.7291666666666667,2,0,2,4
0.4172619047619047,0.7095238095238094,5,1,1,5
0.018018018018018035,0.4851351351351351,14,11,12,2
0.18995098039215685,0.5431372549019609,10,3,4,3
0.17243386243386244,0.44142857142857145,6,0,3,4
0.31179899645808734,0.6609208972845336,19,0,3,4
0.09971655328798186,0.6247165532879819,10,2,9,4
-0.24285714285714285,0.5375,4,3,7,1
0.02496928746928748,0.6815793065793065,11,13,13,2
0.4057575757575759,0.6530808080808082,12,2,1,4
0.2718137254901961,0.6090686274509803,10,2,5,4
0.026111111111111116,0.6233333333333333,6,2,7,2
0.3566666666666666,0.5962500000000001,14,2,4,4
0.15147072226019592,0.6010469355206195,20,7,11,3
0.41354166666666664,0.7125,7,1,0,4
0.383974358974359,0.7192307692307693,11,1,1,5
-0.2625,0.7390625000000001,6,1,9,1
0.13397435897435897,0.567948717948718,9,1,3,3
0.4534722222222222,0.6,9,2,1,4
0.2547979797979798,0.5426767676767679,23,9,1,4
0.3153999999999999,0.6872666666666666,19,0,6,4
0.3457070707070707,0.6486531986531987,7,1,1,4
0.3037037037037037,0.6666666666666666,6,0,3,4
0.003011204481792723,0.4043417366946778,8,5,4,5
0.18845899470899474,0.5777777777777778,12,3,3,4
-0.016865079365079385,0.48928571428571416,4,3,5,1
0.20496031746031748,0.523313492063492,20,11,5,3
0.2697530864197531,0.5444444444444444,20,2,5,4
0.13977272727272724,0.6002840909090909,8,3,5,3
0.20898042929292934,0.5758838383838384,14,5,5,3
0.345607333842628,0.5980328495034376,21,7,6,4
0.5099999999999999,0.7559259259259259,11,2,2,5
0.32631578947368417,0.48101503759398495,17,1,1,5
0.10667517006802722,0.46989795918367344,6,3,5,1
0.17391304347826084,0.553623188405797,12,6,5,3
-0.3571428571428571,0.48333333333333334,1,1,5,3
0.2048611111111111,0.6174382716049381,10,4,4,3
0.25867243867243866,0.4681673881673882,21,5,4,2
0.5441558441558442,0.7317099567099566,11,0,1,5
0.029722222222222226,0.5866666666666666,6,3,6,2
0.20178571428571432,0.47261904761904755,3,1,2,2
0.35484693877551016,0.6765731292517007,22,3,3,4
0.08657006573673243,0.5261984928651595,16,0,11,4
0.34078238834336405,0.5914290993559287,31,3,7,4
-0.08092261904761903,0.5759523809523809,8,4,8,1
0.22240259740259738,0.582377344877345,31,5,8,3
0.13525641025641028,0.6275641025641027,14,4,8,3
-0.8666666666666667,0.9333333333333332,0,0,3,1
-0.015384615384615389,0.5294871794871795,5,4,4,2
0.8099999999999999,0.85,5,0,0,4
0.2507102272727273,0.5046875,9,5,2,4
0.2829268292682927,0.6235772357723577,27,6,8,3
0.6180952380952381,0.7278571428571429,9,1,0,4
0.2802083333333333,0.5999999999999999,22,5,5,3
0.1651785714285714,0.6229166666666668,13,5,10,4
-0.05555555555555554,0.38395061728395063,3,2,4,1
0.17411764705882352,0.5229411764705882,10,2,5,2
0.23562121212121215,0.6046666666666666,19,1,5,5
0.29039399789399795,0.5211154011154011,26,6,5,4
-0.01527777777777777,0.699074074074074,5,1,6,1
0.24817708333333335,0.6041666666666666,10,2,4,4
0.011140572390572392,0.6478451178451178,10,1,7,2
0.16999999999999998,0.7425,6,0,2,2
0.2296296296296296,0.737037037037037,5,1,3,1
0.26904761904761904,0.48777777777777775,12,1,2,4
0.14651936026936027,0.549692760942761,42,11,19,2
0.22994791666666667,0.653125,10,2,4,4
0.17500000000000002,0.55,7,2,3,3
0.4125000000000001,0.6266666666666667,19,1,0,4
0.2190268065268065,0.6017773892773893,14,9,3,4
0.08974358974358973,0.5897435897435899,7,2,4,2
0.28437500000000004,0.6203124999999999,9,3,4,4
0.47020833333333334,0.6608333333333333,17,1,2,5
0.35340909090909095,0.5893939393939394,15,1,6,5
0.28361904761904766,0.5874920634920635,25,5,5,4
0.373015873015873,0.5793650793650794,16,2,3,2
-0.6,0.9,0,0,1,2
0.471875,0.68125,7,0,1,3
0.21933333333333332,0.45983333333333337,7,3,0,3
-0.05097402597402597,0.6824675324675324,5,3,6,1
0.43442760942760944,0.649635241301908,14,1,3,4
0.19404304029304031,0.4802014652014651,16,4,6,4
0.42361111111111116,0.7111111111111111,7,1,1,4
0.26282051282051283,0.45769230769230773,9,4,0,5
0.34583333333333327,0.6579861111111112,18,3,3,5
0.1815277777777778,0.5405163817663817,21,6,9,3
0.07692946990116802,0.5645874513327344,28,7,18,3
-0.011250000000000012,0.5529166666666667,9,9,10,2
0.29842995169082126,0.6234759604324822,51,7,11,4
0.5075,0.6764529914529915,24,4,2,5
0.22521645021645023,0.6074134199134199,11,4,7,5
0.2323082010582011,0.5719282774838331,32,11,11,5
0.013809523809523827,0.478546365914787,7,6,6,3
0.5750000000000001,0.925,4,0,0,4
0.3447210743801653,0.4849793388429752,14,2,6,4
0.6151515151515151,0.8454545454545456,9,1,1,5
0.24883116883116888,0.559935064935065,12,5,5,4
0.39958791208791217,0.5992673992673994,28,5,6,5
0.2909489633173844,0.597488038277512,28,8,2,5
0.20198412698412696,0.6615079365079365,7,1,4,3
0.47500000000000003,0.6708333333333333,7,1,0,4
0.39480519480519477,0.662987012987013,18,1,3,5
0.2837142857142857,0.500095238095238,14,3,3,4
0.27422483766233763,0.535327380952381,27,5,8,5
0.3021390374331551,0.6385026737967913,13,2,2,4
0.2986111111111111,0.6314814814814814,20,2,5,3
0.4166666666666667,0.7555555555555555,7,0,2,4
0.21805555555555559,0.5736111111111112,8,2,2,2
-0.23571428571428563,0.5857142857142856,2,0,5,1
0.26022727272727275,0.39545454545454545,5,2,4,3
0.2982492997198879,0.636904761904762,21,6,7,5
0.39235556110556113,0.7252664002664003,21,2,3,5
0.35137362637362635,0.6481684981684981,19,2,5,4
0.024999999999999994,0.7875,2,0,2,5
0.25129366901754957,0.48597762105224795,42,11,14,4
0.32652818270165196,0.5617492711370261,33,12,4,5
0.6222222222222221,0.7625000000000001,10,2,0,4
0.5302892015392016,0.7251080246913579,29,3,4,5
0.43240740740740746,0.6888888888888889,8,0,1,4
0.41111111111111104,0.6076190476190476,13,1,1,4
-0.023908730158730157,0.5863095238095238,5,1,6,2
0.04522727272727274,0.6045454545454546,5,1,4,1
0.42366946778711484,0.6717086834733894,14,2,1,5
0.23333333333333336,0.6430555555555556,6,2,4,4
-0.3656249999999999,0.5333333333333333,2,3,7,1
0.58,0.71,4,1,0,5
0.5413492063492062,0.7376190476190475,19,2,0,5
0.31388888888888894,0.5891666666666667,22,2,6,5
0.15041666666666664,0.68,9,1,5,3
0.33586956521739125,0.6898550724637681,16,2,5,4
0.17931034482758618,0.7031609195402299,16,5,8,5
0.36212121212121207,0.553030303030303,8,1,2,5
0.24186217008797656,0.5973816506074571,22,4,5,5
0.3944444444444444,0.6236111111111112,16,1,1,5
0.65,0.7833333333333333,6,0,0,4
0.3425250592661306,0.5594600340136054,43,7,6,4
0.2751515151515152,0.5913383838383839,13,3,4,3
0.3048555611055611,0.5629120879120878,21,2,3,3
0.332312925170068,0.5245748299319727,11,3,0,4
0.25593750000000004,0.6003124999999999,11,3,2,4
0.12688492063492063,0.4878968253968254,6,4,2,4
0.4774305555555556,0.6541666666666667,9,1,2,4
0.4583333333333333,0.5924107142857143,8,0,0,5
0.276381597126278,0.5742861748180896,31,11,5,5
0.3277777777777778,0.6333333333333333,4,2,0,5
0.47777777777777775,0.7333333333333333,3,0,1,4
-0.06666666666666668,0.48888888888888893,2,0,7,1
-0.4875,0.8625,1,1,6,1
-0.11354166666666665,0.5119791666666667,5,2,9,1
0.09166666666666663,0.35641025641025637,5,3,5,2
0.15000000000000005,0.712202380952381,18,0,10,4
0.31856833642547927,0.6073026180169037,15,2,4,4
0.41032608695652173,0.6315217391304349,17,2,4,5
0.3548262548262549,0.5207528957528957,24,7,6,5
0.3732142857142858,0.5428571428571428,9,2,3,5
0.6583333333333334,0.8500000000000001,8,0,0,5
0.18156001984126982,0.5793898809523809,27,12,9,4
0.25318181818181823,0.5051515151515152,8,0,3,5
0.5666666666666667,0.6,5,2,0,5
0.2273933531746032,0.5863632605820107,27,7,14,4
0.36458994708994713,0.678201058201058,22,2,3,5
0.24413533834586468,0.6401796157059314,13,4,2,5
0.2207251082251082,0.5173641173641175,13,4,4,4
0.3770105820105819,0.5128747795414464,34,6,5,5
0.1067098506069094,0.4638155390361273,49,30,23,4
0.15354545454545457,0.5636851851851853,16,6,8,5
0.31468790218790216,0.5953667953667954,26,5,6,5
0.3163690476190476,0.4617857142857143,12,4,4,5
0.45960497835497827,0.6089285714285714,17,1,4,5
0.20435483870967744,0.5448387096774192,17,5,9,4
0.2264643185097731,0.4910763478945297,22,7,4,5
0.3148268398268399,0.6289502164502164,16,2,4,5
0.06515151515151513,0.5542087542087543,9,3,6,3
0.3065126050420168,0.6146358543417366,10,4,3,5
0.2992989964580874,0.5917289780926146,16,2,4,5
0.3424545454545454,0.6032222222222222,18,3,4,5
0.4444444444444443,0.5771604938271605,21,5,1,4
0.6416666666666666,0.775,4,0,0,4
0.20466269841269838,0.5210714285714286,19,5,6,5
0.07857142857142858,0.32678571428571435,3,3,2,5
0.3915014090387225,0.5592239849702537,47,7,13,5
0.26990740740740743,0.7,12,1,5,4
0.24525058275058279,0.5011655011655012,21,10,8,5
0.4828231292517007,0.6494897959183673,26,1,1,4
0.24799634740259738,0.5745625,48,17,15,5
0.08692028985507246,0.47159420289855075,9,8,6,3
0.2045634920634921,0.35718253968253966,15,12,3,5
0.04881904761904762,0.540613492063492,27,3,20,3
0.07973566837203203,0.6385639402684855,34,9,23,3
0.39113408521303256,0.6056390977443609,16,0,3,4
0.09862845487845485,0.7033653846153846,17,1,8,3
0.3128787878787879,0.6840909090909091,6,4,1,5
0.45300207039337476,0.6858523119392685,16,5,2,5
0.19204954954954953,0.5348648648648648,19,11,7,5
0.29983508554937127,0.5650587507730366,15,5,1,5
0.22853835978835985,0.5485780423280424,22,7,7,5
0.33664278250485147,0.5346439767129422,66,15,6,5
0.28201058201058204,0.5929306290417401,22,1,4,5
0.24326190476190476,0.6182857142857143,12,7,6,5
0.171875,0.515625,4,3,1,2
0.30439505347593576,0.6060924369747899,44,13,11,5
0.2279028049575994,0.5486899325940422,43,14,16,4
0.21944444444444444,0.3697530864197531,14,8,5,5
0.4094426406926407,0.6634199134199134,11,1,2,4
0.23310884353741496,0.5384427001569858,23,6,6,3
0.2420138888888889,0.5736111111111111,6,3,3,3
0.2927469135802469,0.5151234567901235,17,8,2,5
0.19318181818181815,0.4974025974025973,23,4,6,5
0.8133333333333332,0.9,5,0,0,5
0.1528604497354497,0.5188822751322751,16,10,10,5
0.40899014778325116,0.6339901477832512,22,2,5,4
0.1294222639339827,0.49456383026695533,60,30,38,5
0.018749999999999975,0.70625,3,1,4,2
0.27090022246272244,0.5729136604136604,49,8,15,4
0.17971835075493614,0.4454413472706156,20,15,6,4
0.5146464646464647,0.5744444444444444,13,1,1,5
-0.009027777777777767,0.6298611111111111,3,2,7,2
-0.02001133786848071,0.6129818594104308,9,1,11,5
0.2785714285714285,0.6562103174603174,18,7,5,5
0.3097826086956523,0.43514492753623196,14,5,4,4
0.20234487734487736,0.5413281163281163,20,5,8,5
0.25021167557932267,0.46520721925133696,21,11,2,5
0.3105248917748918,0.677092352092352,17,0,5,5
0.018551587301587288,0.6815476190476192,11,3,10,2
0.3025,0.6012500000000001,14,2,4,4
0.18461080586080592,0.6054761904761905,16,2,8,4
0.6041666666666667,0.7666666666666666,6,0,0,5
0.38838913690476196,0.6578720238095237,26,3,3,5
0.3307291666666667,0.6147693452380952,22,4,6,5
0.23873349567099567,0.5490357142857143,22,10,8,5
0.18327020202020206,0.6185606060606058,13,3,6,3
0.2150628306878307,0.5735119047619048,20,6,10,5
0.1353407587782587,0.5116792929292928,48,16,32,5
0.2719066820276498,0.513721198156682,43,11,8,5
0.18207581504041687,0.5263817058064844,65,21,27,5
0.34404761904761905,0.2630952380952381,6,0,1,5
0.3089147286821705,0.5872093023255814,26,10,7,5
0.35733901515151517,0.6474537037037038,16,5,3,5
0.27759740259740256,0.5168470418470419,29,6,9,3
0.3385030864197532,0.6953997648442093,19,1,7,5
0.27452686202686205,0.5987327487327485,26,4,9,5
0.21875000000000003,0.5125000000000001,6,3,3,4
0.5100446428571428,0.6912946428571428,13,3,0,5
0.5382352941176469,0.6029411764705882,12,3,2,5
0.33137755102040817,0.5922902494331067,15,2,4,3
0.3381904761904762,0.6380793650793649,22,2,6,4
0.24630952380952384,0.5184798534798534,17,6,3,4
0.3335768398268397,0.6379148629148629,32,6,6,5
0.2945302445302445,0.6910875160875161,25,6,6,4
0.2608022186147186,0.5501112313612314,32,8,8,4
0.21677145605717033,0.4736709498614262,38,11,14,5
0.032936507936507924,0.5682539682539682,6,6,3,5
0.16136363636363635,0.35681818181818187,4,5,2,4
0.22338407888407888,0.6124636844636845,17,5,8,4
0.2995421245421246,0.576190476190476,8,2,3,5
0.2925925925925926,0.6666666666666666,7,1,1,4
0.2486457621326042,0.5876851218956484,47,16,13,4
0.26955533596837944,0.6247299077733859,17,1,5,4
0.47500000000000003,0.625,4,0,0,5
0.05792410714285715,0.6197668650793652,22,8,18,2
0.35416666666666674,0.5875,8,2,2,5
0.3064863864205969,0.5888100934153565,28,4,6,5
0.17253224206349205,0.5262566137566137,27,11,10,5
0.3105970418470419,0.5571789321789321,46,11,9,5
0.8,0.7799999999999999,5,0,0,5
0.3106060606060606,0.6535353535353535,7,2,2,2
0.30954761904761907,0.7321785714285713,14,1,5,5
0.15505525176577808,0.4628616997038049,27,17,13,5
0.5034090909090909,0.7000000000000001,9,1,1,5
0.42074592074592077,0.6230769230769231,9,3,1,5
0.34825131009341537,0.51639325586694,14,3,2,4
0.26945346320346325,0.5719967532467533,15,2,5,4
0.38487499999999997,0.6519999999999999,16,0,4,4
0.55,0.79375,7,1,0,5
0.2889132185643813,0.5080791301721533,28,7,8,3
0.2595727332028702,0.5841976516634052,43,14,16,2
0.17716600529100532,0.5251432980599647,21,5,10,4
0.15231770833333333,0.5261979166666667,19,2,11,4
0.28027777777777774,0.5253703703703704,30,8,7,5
0.26127686968204206,0.6376268846096431,35,9,14,5
0.7226190476190475,0.7071428571428572,7,0,0,5
0.2524542124542125,0.5482905982905983,42,15,8,4
0.16484126984126987,0.5319444444444444,9,1,5,5
0.3033333333333334,0.5416666666666666,16,3,6,5
0.16636178861788617,0.6348238482384824,20,13,8,3
0.27032520325203246,0.5050813008130081,25,7,9,5
0.715952380952381,0.6126190476190476,6,0,0,5
0.2169654620741577,0.5153122843340235,26,14,6,5
0.2869605654761904,0.5030877976190476,19,7,6,5
0.25253759398496234,0.6338032581453635,25,6,7,3
0.2031562881562881,0.5312555962555962,24,5,10,4
0.11229674796747964,0.4383855981416958,20,10,11,2
0.08303571428571425,0.55,6,4,4,3
-0.11111111111111105,0.5055555555555555,4,1,4,4
0.3405228758169934,0.5102474323062559,37,11,3,5
0.22013819513819513,0.5320662670662671,40,12,13,4
0.3699967824967824,0.5841591591591591,28,6,3,5
0.2091705747955748,0.5124909812409811,15,3,6,4
0.4508441558441557,0.7516233766233765,8,0,2,5
0.3899868247694334,0.7009222661396575,18,1,4,4
0.18451112860203767,0.5227002346699318,53,24,22,4
0.17602597402597409,0.5444992784992785,14,7,4,4
0.22696067821067817,0.5575865800865801,16,6,8,5
0.23220551378446116,0.4755012531328321,12,3,4,4
-0.14846491228070172,0.48333333333333334,3,3,13,2
0.27498134049858186,0.6079228243021346,19,3,7,4
0.39611111111111125,0.6244444444444444,36,3,6,5
0.303475665748393,0.5885353535353535,23,6,4,4
0.16803160919540228,0.4449507389162562,26,16,16,4
0.006250000000000001,0.5965277777777779,5,0,7,2
0.04496753246753246,0.3637012987012987,16,8,11,3
0.19327876984126985,0.5279761904761905,30,11,15,3
0.4583333333333333,0.26666666666666666,2,1,0,5
0.3365452380952382,0.5533,41,2,7,5
0.23035939754689758,0.5415584415584416,16,2,6,5
0.3975490196078431,0.598529411764706,12,2,3,5
0.19967532467532464,0.6376623376623378,6,1,4,4
0.6340909090909089,0.5590909090909091,10,1,0,5
0.3268518518518519,0.6805555555555556,12,4,2,4
0.26029761904761906,0.5335119047619047,12,4,4,4
0.43014329805996465,0.6921413874191651,23,4,0,5
-0.19999999999999996,0.49166666666666664,3,0,5,1
-0.09549062049062047,0.5093344155844156,8,4,12,1
0.014285714285714282,0.45018315018315025,5,2,6,1
0.24115384615384614,0.6801282051282052,15,0,5,4
0.07934822852586015,0.5406900299992404,39,11,26,4
0.19395161290322585,0.5703001299775494,17,7,7,2
0.33159722222222215,0.6166666666666667,15,4,5,4
0.29903273809523806,0.5376984126984127,14,8,2,5
0.13802083333333334,0.6254340277777778,14,7,11,4
0.534375,0.74375,6,2,0,4
0.19265275200989482,0.5707903525046382,23,4,8,5
0.3321271929824561,0.5828947368421052,26,5,7,5
0.25942982456140357,0.6228070175438596,13,3,3,5
0.38242424242424256,0.6036363636363636,11,3,1,1
0.3168118466898955,0.5850464576074332,32,1,8,4
0.20011160714285714,0.6142857142857142,8,1,7,4
0.3337474120082815,0.6020100069013111,35,3,8,4
0.2967985842985843,0.527091377091377,26,6,5,4
0.2030701754385965,0.5314177537861748,36,10,11,4
0.17373737373737377,0.6040404040404039,18,6,9,2
0.2956521739130435,0.5713768115942028,31,6,9,4
0.39166666666666666,0.5509103641456583,11,4,2,5
0.0183554292929293,0.6555555555555556,10,1,13,1
0.16346153846153846,0.5634615384615385,7,1,5,5
0.02795698924731184,0.5848182283666155,13,8,10,3
0.30565476190476193,0.574702380952381,19,4,5,5
0.3118885281385282,0.6299134199134199,9,2,3,4
0.12551065832315833,0.5352042633292634,41,12,19,3
0.07504578754578754,0.5106227106227107,11,8,7,2
0.27148171768707485,0.6372874149659864,36,10,10,4
0.2615909090909091,0.5042207792207791,35,13,7,4
0.09889649041434755,0.507120954442383,12,5,11,4
0.5729166666666666,0.6625,15,0,1,5
0.36481481481481487,0.5744708994708995,13,3,2,5
0.44669841269841276,0.6113174603174603,13,1,1,5
0.16941735859768653,0.5242115534738487,35,14,12,4
-0.1715909090909091,0.47272727272727266,3,1,7,2
0.4408390022675737,0.6660204081632654,18,2,1,4
0.3525210084033614,0.6983193277310926,11,3,3,5
0.40645454545454546,0.5660000000000001,22,2,1,5
0.078,0.643,13,3,9,2
0.10628654970760236,0.5882623224728487,34,6,17,3
0.18214285714285713,0.46830357142857143,33,20,11,5
0.21591836734693878,0.6860090702947845,23,5,7,5
0.17568980112296934,0.5272659408798025,111,39,52,4
0.16030701754385968,0.5625730994152046,12,3,4,1
0.3317460317460317,0.7095238095238096,14,2,5,5
0.22196969696969698,0.4472222222222222,21,7,5,5
0.33767507002801117,0.5845938375350139,10,5,2,4
0.24226190476190476,0.5214285714285715,22,7,3,4
-0.31999999999999995,0.54,2,2,6,1
0.21717633142051745,0.5591135608577469,23,9,11,5
0.31124242424242426,0.5897099567099567,39,6,10,4
0.2737219887955181,0.5700046685340803,21,6,7,3
0.34511278195488726,0.625689223057644,13,3,3,5
0.19776714513556617,0.5644312802207541,30,19,8,5
0.21555555555555558,0.6,9,4,2,5
0.2612462006079028,0.5367865585950691,33,9,5,4
0.225294091154747,0.5835904441642147,40,6,15,5
0.4063541666666666,0.6446875,12,4,0,5
0.6025482093663913,0.6367768595041322,10,1,0,5
0.5685185185185185,0.7555555555555556,8,0,1,5
0.13239538239538237,0.5561327561327561,13,8,3,5
0.015617715617715626,0.458041958041958,7,1,5,2
0.3903508771929824,0.5982456140350877,12,3,4,5
0.39325396825396824,0.6404761904761905,17,1,3,5
0.3262854609929077,0.6245461837217154,62,16,16,5
0.19022907647907653,0.5311670274170275,30,14,16,2
0.20694232238349886,0.5702380952380953,38,13,17,5
0.10624542124542122,0.4418772893772893,11,10,5,2
-0.02531385281385282,0.47417106904395034,21,13,25,1
0.10460317460317461,0.5460317460317461,8,2,5,4
0.25550595238095236,0.5696428571428571,10,3,3,4
0.2278409090909091,0.5240384615384616,15,4,7,5
0.032108843537414944,0.5737074829931975,13,8,14,2
0.1659247757073844,0.6198153899240856,23,6,17,4
0.4445833333333334,0.5352777777777779,11,0,1,5
0.38892857142857146,0.5833597883597884,10,1,1,5
0.5420454545454545,0.5454545454545454,10,0,1,4
0.16406249999999997,0.46093750000000006,8,1,7,2
0.29107868757259003,0.5485917537746808,58,11,13,4
0.3798245614035088,0.5872807017543858,15,2,2,4
0.75625,0.6375,4,0,0,5
0.28596491228070176,0.5728070175438597,15,2,2,4
0.165719696969697,0.5575757575757575,10,6,6,3
0.19374999999999998,0.475,3,1,0,5
0.85,0.3583333333333334,6,0,0,5
0.277487974987975,0.6131080647747313,31,5,9,5
0.5933333333333333,0.7036363636363636,10,1,0,5
0.36380952380952386,0.5554761904761905,8,2,0,5
0.24583333333333335,0.8052083333333333,6,0,2,1
0.4539248511904763,0.6315848214285714,26,2,4,4
0.25608974358974357,0.5231837606837607,17,4,5,4
0.14807796370296372,0.5409951159951161,27,8,17,4
0.27034226190476196,0.45644345238095235,11,2,3,5
0.32462301587301584,0.5878108465608466,17,3,4,5
0.4833333333333333,0.7277777777777777,8,0,1,5
0.3132878151260505,0.5807773109243697,27,2,5,5
0.226648428731762,0.5407056677890011,66,21,21,5
0.3720695970695972,0.6202889702889702,26,7,6,5
0.22757413419913428,0.5330680014430015,27,5,8,4
0.31934523809523807,0.6053571428571428,11,0,3,5
0.5753703703703704,0.6129012345679014,26,1,0,5
0.40092207792207785,0.6667402597402597,17,2,1,4
0.15769557823129252,0.5287414965986394,16,6,6,3
0.25079545454545454,0.5640404040404042,15,4,11,5
0.3942807192807193,0.5179320679320679,10,2,1,4
0.28666666666666674,0.508,17,4,4,4
0.32877906976744176,0.5947674418604649,30,8,5,5
0.1111832611832611,0.47456709956709964,16,7,10,5
0.008585858585858587,0.5024691358024692,10,6,11,3
0.07221513605442177,0.5069515306122447,11,8,9,4
0.1972517730496454,0.6467198581560286,30,4,13,4
0.31666666666666665,0.582183908045977,22,3,4,5
0.46644736842105256,0.7482456140350877,16,2,1,5
